image_path,class_path
part-affordance-dataset/tools/pot_02/pot_02_00000149_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000149_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000021_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000021_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000159_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000159_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000088_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000088_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000098_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000098_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000067_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000067_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000077_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000077_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000005_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000005_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000015_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000015_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000199_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000199_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000189_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000189_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000246_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000246_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000058_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000058_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000120_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000120_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000048_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000048_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000130_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000130_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000142_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000142_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000152_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000152_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000224_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000224_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000234_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000234_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000083_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000083_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000093_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000093_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000202_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000202_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000212_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000212_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000164_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000164_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000174_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000174_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000106_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000106_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000116_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000116_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000023_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000023_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000033_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000033_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000180_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000180_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000190_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000190_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000041_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000041_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000139_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000139_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000051_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000051_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000129_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000129_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000213_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000213_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000203_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000203_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000175_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000175_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000165_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000165_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000117_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000117_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000107_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000107_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000032_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000032_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000022_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000022_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000128_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000128_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000050_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000050_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000138_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000138_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000040_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000040_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000191_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000191_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000181_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000181_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000076_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000076_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000066_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000066_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000014_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000014_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000004_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000004_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000247_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000247_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000131_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000131_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000049_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000049_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000121_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000121_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000059_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000059_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000188_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000188_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000198_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000198_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000092_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000092_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000082_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000082_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000153_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000153_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000143_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000143_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000235_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000235_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000225_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000225_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000124_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000124_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000134_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000134_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000242_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000242_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000252_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000252_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000087_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000087_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000097_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000097_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000220_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000220_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000230_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000230_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000146_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000146_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000156_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000156_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000063_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000063_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000073_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000073_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000179_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000179_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000001_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000001_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000169_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000169_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000011_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000011_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000239_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000239_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000229_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000229_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000027_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000027_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000037_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000037_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000045_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000045_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000055_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000055_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000184_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000184_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000194_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000194_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000160_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000160_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000018_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000018_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000170_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000170_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000008_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000008_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000206_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000206_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000216_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000216_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000102_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000102_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000112_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000112_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000228_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000228_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000238_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000238_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000036_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000036_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000026_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000026_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000195_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000195_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000185_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000185_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000054_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000054_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000044_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000044_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000009_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000009_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000171_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000171_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000019_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000019_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000161_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000161_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000217_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000217_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000207_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000207_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000113_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000113_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000103_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000103_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000135_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000135_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000125_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000125_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000253_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000253_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000243_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000243_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000231_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000231_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000221_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000221_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000157_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000157_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000147_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000147_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000096_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000096_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000086_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000086_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000072_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000072_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000062_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000062_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000010_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000010_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000168_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000168_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000178_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000178_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000187_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000187_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000197_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000197_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000248_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000248_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000046_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000046_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000056_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000056_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000024_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000024_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000034_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000034_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000079_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000079_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000101_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000101_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000069_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000069_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000111_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000111_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000205_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000205_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000215_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000215_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000163_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000163_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000173_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000173_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000145_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000145_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000155_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000155_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000223_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000223_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000233_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000233_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000084_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000084_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000094_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000094_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000241_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000241_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000251_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000251_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000127_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000127_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000137_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000137_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000002_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000002_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000012_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000012_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000060_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000060_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000118_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000118_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000070_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000070_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000108_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000108_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000095_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000095_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000085_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000085_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000154_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000154_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000144_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000144_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000232_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000232_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000222_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000222_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000250_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000250_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000240_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000240_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000136_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000136_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000126_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000126_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000013_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000013_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000003_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000003_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000109_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000109_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000071_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000071_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000119_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000119_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000061_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000061_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000249_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000249_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000057_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000057_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000047_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000047_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000196_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000196_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000186_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000186_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000035_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000035_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000025_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000025_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000110_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000110_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000068_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000068_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000100_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000100_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000078_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000078_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000214_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000214_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000204_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000204_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000172_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000172_label.mat
part-affordance-dataset/tools/pot_02/pot_02_00000162_rgb.jpg,part-affordance-dataset/tools/pot_02/pot_02_00000162_label.mat
part-affordance-dataset/tools/spoon_10/spoon_10_00000243_rgb.jpg,part-affordance-dataset/tools/spoon_10/spoon_10_00000243_label.mat
part-affordance-dataset/tools/spoon_10/spoon_10_00000135_rgb.jpg,part-affordance-dataset/tools/spoon_10/spoon_10_00000135_label.mat
part-affordance-dataset/tools/spoon_10/spoon_10_00000125_rgb.jpg,part-affordance-dataset/tools/spoon_10/spoon_10_00000125_label.mat
part-affordance-dataset/tools/spoon_10/spoon_10_00000157_rgb.jpg,part-affordance-dataset/tools/spoon_10/spoon_10_00000157_label.mat
part-affordance-dataset/tools/spoon_10/spoon_10_00000147_rgb.jpg,part-affordance-dataset/tools/spoon_10/spoon_10_00000147_label.mat
part-affordance-dataset/tools/spoon_10/spoon_10_00000231_rgb.jpg,part-affordance-dataset/tools/spoon_10/spoon_10_00000231_label.mat
part-affordance-dataset/tools/spoon_10/spoon_10_00000221_rgb.jpg,part-affordance-dataset/tools/spoon_10/spoon_10_00000221_label.mat
part-affordance-dataset/tools/spoon_10/spoon_10_00000288_rgb.jpg,part-affordance-dataset/tools/spoon_10/spoon_10_00000288_label.mat
part-affordance-dataset/tools/spoon_10/spoon_10_00000298_rgb.jpg,part-affordance-dataset/tools/spoon_10/spoon_10_00000298_label.mat
part-affordance-dataset/tools/spoon_10/spoon_10_00000096_rgb.jpg,part-affordance-dataset/tools/spoon_10/spoon_10_00000096_label.mat
part-affordance-dataset/tools/spoon_10/spoon_10_00000086_rgb.jpg,part-affordance-dataset/tools/spoon_10/spoon_10_00000086_label.mat
part-affordance-dataset/tools/spoon_10/spoon_10_00000217_rgb.jpg,part-affordance-dataset/tools/spoon_10/spoon_10_00000217_label.mat
part-affordance-dataset/tools/spoon_10/spoon_10_00000207_rgb.jpg,part-affordance-dataset/tools/spoon_10/spoon_10_00000207_label.mat
part-affordance-dataset/tools/spoon_10/spoon_10_00000009_rgb.jpg,part-affordance-dataset/tools/spoon_10/spoon_10_00000009_label.mat
part-affordance-dataset/tools/spoon_10/spoon_10_00000171_rgb.jpg,part-affordance-dataset/tools/spoon_10/spoon_10_00000171_label.mat
